Municipio;latitude;longitude
BRASILIA;-13686802,94;-30179386,07
BRASILIA;-13706253,99;-30220934,85
BRASILIA;-13725705,04;-30262483,63
BRASILIA;latitude;longitude
BRASILIA;-13745156,09;-30304032,41
BRASILIA;-13764607,14;-30345581,19
BRASILIA;-13784058,18;-30387129,97
BRASILIA;-13803509,23;-30428678,75
BRASILIA;-13822960,28;-30470227,53
BRASILIA;-13842411,33;-30511776,31
BRASILIA;-13861862,38;-30553325,09
BRASILIA;-13881313,42;-30594873,87
BRASILIA;-13900764,47;-30636422,65
BRASILIA;-13920215,52;-30677971,43
BRASILIA;-13939666,57;-30719520,21
BRASILIA;-13959117,62;-30761068,99
BRASILIA;-13978568,66;-30802617,77
BRASILIA;-13998019,71;-30844166,55
BRASILIA;-14017470,76;-30885715,34
BRASILIA;-14036921,81;-30927264,12
BRASILIA;-14056372,86;-30968812,9
BRASILIA;-14075823,9;-31010361,68
BRASILIA;-14095274,95;-31051910,46
BRASILIA;-14114726;-31093459,24
BRASILIA;-14134177,05;-31135008,02
BRASILIA;latitude;longitude
BRASILIA;-14153628,1;-31176556,8
BRASILIA;-14173079,14;-31218105,58
BRASILIA;-14192530,19;-31259654,36
BRASILIA;-14211981,24;-31301203,14
BRASILIA;-14231432,29;-31342751,92
BRASILIA;-14250883,34;-31384300,7
BRASILIA;-14270334,38;-31425849,48
BRASILIA;-14289785,43;-31467398,26
BRASILIA;-14309236,48;-31508947,04
BRASILIA;-14328687,53;-31550495,82
BRASILIA;-14348138,58;-31592044,6
BRASILIA;-14367589,62;-31633593,38
BRASILIA;-14387040,67;-31675142,17
BRASILIA;-14406491,72;-31716690,95
BRASILIA;-14425942,77;-31758239,73
BRASILIA;-14445393,82;-31799788,51
BRASILIA;-14464844,86;-31841337,29
BRASILIA;-14484295,91;-31882886,07
BRASILIA;-14503746,96;-31924434,85
BRASILIA;-14523198,01;-31965983,63
BRASILIA;-14542649,06;-32007532,41
BRASILIA;latitude;longitude
BRASILIA;-14562100,11;-32049081,19
BRASILIA;-14581551,15;-32090629,97
BRASILIA;-14601002,2;-32132178,75
BRASILIA;-14620453,25;-32173727,53
BRASILIA;-14639904,3;-32215276,31
BRASILIA;-14659355,35;-32256825,09
BRASILIA;-14678806,39;-32298373,87
BRASILIA;-14698257,44;-32339922,65
BRASILIA;-14717708,49;-32381471,43
BRASILIA;-14737159,54;-32423020,21
BRASILIA;-14756610,59;-32464569
BRASILIA;-14776061,63;-32506117,78
BRASILIA;-14795512,68;-32547666,56
BRASILIA;-14814963,73;-32589215,34
BRASILIA;-14834414,78;-32630764,12
BRASILIA;-14853865,83;-32672312,9
BRASILIA;-14873316,87;-32713861,68
BRASILIA;-14892767,92;-32755410,46
BRASILIA;-14912218,97;-32796959,24
BRASILIA;-14931670,02;-32838508,02
BRASILIA;-14951121,07;-32880056,8
BRASILIA;latitude;longitude
BRASILIA;-14970572,11;-32921605,58
BRASILIA;-14990023,16;-32963154,36
BRASILIA;-15009474,21;-33004703,14
BRASILIA;-15028925,26;-33046251,92
BRASILIA;-15048376,31;-33087800,7
BRASILIA;-15067827,35;-33129349,48
BRASILIA;-15087278,4;-33170898,26
BRASILIA;-15106729,45;-33212447,04
BRASILIA;-15126180,5;-33253995,83
BRASILIA;-15145631,55;-33295544,61
BRASILIA;-15165082,59;-33337093,39
BRASILIA;-15184533,64;-33378642,17
BRASILIA;-15203984,69;-33420190,95
BRASILIA;-15223435,74;-33461739,73
BRASILIA;-15242886,79;-33503288,51
BRASILIA;-15262337,84;-33544837,29
BRASILIA;-15281788,88;-33586386,07
BRASILIA;-15301239,93;-33627934,85
BRASILIA;-15320690,98;-33669483,63
BRASILIA;-15340142,03;-33711032,41
BRASILIA;-15359593,08;-33752581,19
BRASILIA;latitude;longitude
BRASILIA;-15379044,12;-33794129,97
BRASILIA;-15398495,17;-33835678,75
BRASILIA;-15417946,22;-33877227,53
BRASILIA;-15437397,27;-33918776,31
BRASILIA;-15456848,32;-33960325,09
BRASILIA;-15476299,36;-34001873,87
BRASILIA;-15495750,41;-34043422,65
BRASILIA;-15515201,46;-34084971,44
BRASILIA;-15534652,51;-34126520,22
BRASILIA;-15554103,56;-34168069
BRASILIA;-15573554,6;-34209617,78
BRASILIA;-15593005,65;-34251166,56
BRASILIA;-15612456,7;-34292715,34
BRASILIA;-15631907,75;-34334264,12
BRASILIA;-15651358,8;-34375812,9
BRASILIA;-15670809,84;-34417361,68
BRASILIA;-15690260,89;-34458910,46
BRASILIA;-15709711,94;-34500459,24
BRASILIA;-15729162,99;-34542008,02
BRASILIA;-15748614,04;-34583556,8
BRASILIA;-15768065,08;-34625105,58
BRASILIA;latitude;longitude
BRASILIA;-15787516,13;-34666654,36
BRASILIA;-15806967,18;-34708203,14
BRASILIA;-15826418,23;-34749751,92
BRASILIA;-15845869,28;-34791300,7
BRASILIA;-15865320,32;-34832849,48
BRASILIA;-15884771,37;-34874398,27
BRASILIA;-15904222,42;-34915947,05
BRASILIA;-15923673,47;-34957495,83
BRASILIA;-15943124,52;-34999044,61
BRASILIA;-15962575,56;-35040593,39
BRASILIA;-15982026,61;-35082142,17
BRASILIA;-16001477,66;-35123690,95
BRASILIA;-16020928,71;-35165239,73
BRASILIA;-16040379,76;-35206788,51
BRASILIA;-16059830,81;-35248337,29
BRASILIA;-16079281,85;-35289886,07
BRASILIA;-16098732,9;-35331434,85
BRASILIA;-16118183,95;-35372983,63
BRASILIA;-16137635;-35414532,41
BRASILIA;-16157086,05;-35456081,19
BRASILIA;-16176537,09;-35497629,97
BRASILIA;latitude;longitude
BRASILIA;-16195988,14;-35539178,75
BRASILIA;-16215439,19;-35580727,53
BRASILIA;-16234890,24;-35622276,31
BRASILIA;-16254341,29;-35663825,1
BRASILIA;-16273792,33;-35705373,88
BRASILIA;-16293243,38;-35746922,66
BRASILIA;-16312694,43;-35788471,44
BRASILIA;-16332145,48;-35830020,22
BRASILIA;-16351596,53;-35871569
BRASILIA;-16371047,57;-35913117,78
BRASILIA;-16390498,62;-35954666,56
BRASILIA;-16409949,67;-35996215,34
BRASILIA;-16429400,72;-36037764,12
BRASILIA;-16448851,77;-36079312,9
BRASILIA;-16468302,81;-36120861,68
BRASILIA;-16487753,86;-36162410,46
BRASILIA;-16507204,91;-36203959,24
BRASILIA;-16526655,96;-36245508,02
BRASILIA;-16546107,01;-36287056,8
BRASILIA;-16565558,05;-36328605,58
BRASILIA;-16585009,1;-36370154,36
BRASILIA;latitude;longitude
BRASILIA;-16604460,15;-36411703,14
BRASILIA;-16623911,2;-36453251,93
BRASILIA;-16643362,25;-36494800,71
BRASILIA;-16662813,29;-36536349,49
BRASILIA;-16682264,34;-36577898,27
BRASILIA;-16701715,39;-36619447,05
BRASILIA;-16721166,44;-36660995,83
BRASILIA;-16740617,49;-36702544,61
BRASILIA;-16760068,54;-36744093,39
BRASILIA;-16779519,58;-36785642,17
BRASILIA;-16798970,63;-36827190,95
BRASILIA;-16818421,68;-36868739,73
BRASILIA;-16837872,73;-36910288,51
BRASILIA;-16857323,78;-36951837,29
BRASILIA;-16876774,82;-36993386,07
BRASILIA;-16896225,87;-37034934,85
BRASILIA;-16915676,92;-37076483,63
BRASILIA;-16935127,97;-37118032,41
BRASILIA;-16954579,02;-37159581,19
BRASILIA;-16974030,06;-37201129,97
BRASILIA;-16993481,11;-37242678,75
BRASILIA;latitude;longitude
BRASILIA;-17012932,16;-37284227,54
BRASILIA;-17032383,21;-37325776,32
BRASILIA;-17051834,26;-37367325,1
BRASILIA;-17071285,3;-37408873,88
BRASILIA;-17090736,35;-37450422,66
BRASILIA;-17110187,4;-37491971,44
BRASILIA;-17129638,45;-37533520,22
BRASILIA;-17149089,5;-37575069
BRASILIA;-17168540,54;-37616617,78
BRASILIA;-17187991,59;-37658166,56
BRASILIA;-17207442,64;-37699715,34
BRASILIA;-17226893,69;-37741264,12
BRASILIA;-17246344,74;-37782812,9
BRASILIA;-17265795,78;-37824361,68
BRASILIA;-17285246,83;-37865910,46
BRASILIA;-17304697,88;-37907459,24
BRASILIA;-17324148,93;-37949008,02
BRASILIA;-17343599,98;-37990556,8
BRASILIA;-17363051,02;-38032105,58
BRASILIA;-17382502,07;-38073654,37
BRASILIA;-17401953,12;-38115203,15
BRASILIA;latitude;longitude
BRASILIA;-17421404,17;-38156751,93
BRASILIA;-17440855,22;-38198300,71
BRASILIA;-17460306,26;-38239849,49
BRASILIA;-17479757,31;-38281398,27
BRASILIA;-17499208,36;-38322947,05
BRASILIA;-17518659,41;-38364495,83
BRASILIA;-17538110,46;-38406044,61
BRASILIA;-17557561,51;-38447593,39
BRASILIA;-17577012,55;-38489142,17
BRASILIA;-17596463,6;-38530690,95
BRASILIA;-17615914,65;-38572239,73
BRASILIA;-17635365,7;-38613788,51
BRASILIA;-17654816,75;-38655337,29
BRASILIA;-17674267,79;-38696886,07
BRASILIA;-17693718,84;-38738434,85
BRASILIA;-17713169,89;-38779983,63
BRASILIA;-17732620,94;-38821532,41
BRASILIA;-17752071,99;-38863081,2
BRASILIA;-17771523,03;-38904629,98
BRASILIA;-17790974,08;-38946178,76
BRASILIA;-17810425,13;-38987727,54
BRASILIA;latitude;longitude
BRASILIA;-17829876,18;-39029276,32
BRASILIA;-17849327,23;-39070825,1
BRASILIA;-17868778,27;-39112373,88
BRASILIA;-17888229,32;-39153922,66
BRASILIA;-17907680,37;-39195471,44
BRASILIA;-17927131,42;-39237020,22
BRASILIA;-17946582,47;-39278569
BRASILIA;-17966033,51;-39320117,78
BRASILIA;-17985484,56;-39361666,56
BRASILIA;-18004935,61;-39403215,34
BRASILIA;-18024386,66;-39444764,12
BRASILIA;-18043837,71;-39486312,9
BRASILIA;-18063288,75;-39527861,68
BRASILIA;-18082739,8;-39569410,46
BRASILIA;-18102190,85;-39610959,24
BRASILIA;-18121641,9;-39652508,03
BRASILIA;-18141092,95;-39694056,81
BRASILIA;-18160543,99;-39735605,59
BRASILIA;-18179995,04;-39777154,37
BRASILIA;-18199446,09;-39818703,15
BRASILIA;-18218897,14;-39860251,93
BRASILIA;latitude;longitude
BRASILIA;-18238348,19;-39901800,71
BRASILIA;-18257799,24;-39943349,49
BRASILIA;-18277250,28;-39984898,27
BRASILIA;-18296701,33;-40026447,05
BRASILIA;-18316152,38;-40067995,83
BRASILIA;-18335603,43;-40109544,61
BRASILIA;-18355054,48;-40151093,39
BRASILIA;-18374505,52;-40192642,17
BRASILIA;-18393956,57;-40234190,95
BRASILIA;-18413407,62;-40275739,73
BRASILIA;-18432858,67;-40317288,51
BRASILIA;-18452309,72;-40358837,29
BRASILIA;-18471760,76;-40400386,07
BRASILIA;-18491211,81;-40441934,85
BRASILIA;-18510662,86;-40483483,64
BRASILIA;-18530113,91;-40525032,42
BRASILIA;-18549564,96;-40566581,2
BRASILIA;-18569016;-40608129,98
BRASILIA;-18588467,05;-40649678,76
BRASILIA;-18607918,1;-40691227,54
BRASILIA;-18627369,15;-40732776,32
BRASILIA;latitude;longitude
BRASILIA;-18646820,2;-40774325,1
BRASILIA;-18666271,24;-40815873,88
BRASILIA;-18685722,29;-40857422,66
BRASILIA;-18705173,34;-40898971,44
BRASILIA;-18724624,39;-40940520,22
BRASILIA;-18744075,44;-40982069
BRASILIA;-18763526,48;-41023617,78
BRASILIA;-18782977,53;-41065166,56
BRASILIA;-18802428,58;-41106715,34
BRASILIA;-18821879,63;-41148264,12
BRASILIA;-18841330,68;-41189812,9
BRASILIA;-18860781,72;-41231361,68
BRASILIA;-18880232,77;-41272910,47
BRASILIA;-18899683,82;-41314459,25
BRASILIA;-18919134,87;-41356008,03
BRASILIA;-18938585,92;-41397556,81
BRASILIA;-18958036,96;-41439105,59
BRASILIA;-18977488,01;-41480654,37
BRASILIA;-18996939,06;-41522203,15
BRASILIA;-19016390,11;-41563751,93
BRASILIA;-19035841,16;-41605300,71
BRASILIA;latitude;longitude
BRASILIA;-19055292,21;-41646849,49
BRASILIA;-19074743,25;-41688398,27
BRASILIA;-19094194,3;-41729947,05
BRASILIA;-19113645,35;-41771495,83
BRASILIA;-19133096,4;-41813044,61
BRASILIA;-19152547,45;-41854593,39
BRASILIA;-19171998,49;-41896142,17
BRASILIA;-19191449,54;-41937690,95
BRASILIA;-19210900,59;-41979239,73
BRASILIA;-19230351,64;-42020788,51
BRASILIA;-19249802,69;-42062337,3
BRASILIA;-19269253,73;-42103886,08
BRASILIA;-19288704,78;-42145434,86
BRASILIA;-19308155,83;-42186983,64
BRASILIA;-19327606,88;-42228532,42
BRASILIA;-19347057,93;-42270081,2
BRASILIA;-19366508,97;-42311629,98
BRASILIA;-19385960,02;-42353178,76
BRASILIA;-19405411,07;-42394727,54
BRASILIA;-19424862,12;-42436276,32
BRASILIA;-19444313,17;-42477825,1
BRASILIA;latitude;longitude
BRASILIA;-19463764,21;-42519373,88
BRASILIA;-19483215,26;-42560922,66
BRASILIA;-19502666,31;-42602471,44
BRASILIA;-19522117,36;-42644020,22
BRASILIA;-19541568,41;-42685569
BRASILIA;-19561019,45;-42727117,78
BRASILIA;-19580470,5;-42768666,56
BRASILIA;-19599921,55;-42810215,34
BRASILIA;-19619372,6;-42851764,13
BRASILIA;-19638823,65;-42893312,91
BRASILIA;-19658274,69;-42934861,69
BRASILIA;-19677725,74;-42976410,47
BRASILIA;-19697176,79;-43017959,25
BRASILIA;-19716627,84;-43059508,03
BRASILIA;-19736078,89;-43101056,81
BRASILIA;-19755529,94;-43142605,59
BRASILIA;-19774980,98;-43184154,37
BRASILIA;-19794432,03;-43225703,15
BRASILIA;-19813883,08;-43267251,93
BRASILIA;-19833334,13;-43308800,71
BRASILIA;-19852785,18;-43350349,49
BRASILIA;latitude;longitude
BRASILIA;-19872236,22;-43391898,27
BRASILIA;-19891687,27;-43433447,05
BRASILIA;-19911138,32;-43474995,83
BRASILIA;-19930589,37;-43516544,61
BRASILIA;-19950040,42;-43558093,39
BRASILIA;-19969491,46;-43599642,17
BRASILIA;-19988942,51;-43641190,95
BRASILIA;-20008393,56;-43682739,74
BRASILIA;-20027844,61;-43724288,52
BRASILIA;-20047295,66;-43765837,3
BRASILIA;-20066746,7;-43807386,08
BRASILIA;-20086197,75;-43848934,86
BRASILIA;-20105648,8;-43890483,64
BRASILIA;-20125099,85;-43932032,42
BRASILIA;-20144550,9;-43973581,2
BRASILIA;-20164001,94;-44015129,98
BRASILIA;-20183452,99;-44056678,76
BRASILIA;-20202904,04;-44098227,54
BRASILIA;-20222355,09;-44139776,32
BRASILIA;-20241806,14;-44181325,1
BRASILIA;-20261257,18;-44222873,88
BRASILIA;latitude;longitude
BRASILIA;-20280708,23;-44264422,66
BRASILIA;-20300159,28;-44305971,44
BRASILIA;-20319610,33;-44347520,22
BRASILIA;-20339061,38;-44389069
BRASILIA;-20358512,42;-44430617,78
BRASILIA;-20377963,47;-44472166,57
BRASILIA;-20397414,52;-44513715,35
BRASILIA;-20416865,57;-44555264,13
BRASILIA;-20436316,62;-44596812,91
BRASILIA;-20455767,66;-44638361,69
BRASILIA;-20475218,71;-44679910,47
BRASILIA;-20494669,76;-44721459,25
BRASILIA;-20514120,81;-44763008,03
BRASILIA;-20533571,86;-44804556,81
BRASILIA;-20553022,91;-44846105,59
BRASILIA;-20572473,95;-44887654,37
BRASILIA;-20591925;-44929203,15
BRASILIA;-20611376,05;-44970751,93
BRASILIA;-20630827,1;-45012300,71
BRASILIA;-20650278,15;-45053849,49
BRASILIA;-20669729,19;-45095398,27
BRASILIA;latitude;longitude
BRASILIA;-20689180,24;-45136947,05
BRASILIA;-20708631,29;-45178495,83
BRASILIA;-20728082,34;-45220044,61
BRASILIA;-20747533,39;-45261593,4
BRASILIA;-20766984,43;-45303142,18
BRASILIA;-20786435,48;-45344690,96
BRASILIA;-20805886,53;-45386239,74
BRASILIA;-20825337,58;-45427788,52
BRASILIA;-20844788,63;-45469337,3
BRASILIA;-20864239,67;-45510886,08
BRASILIA;-20883690,72;-45552434,86
BRASILIA;-20903141,77;-45593983,64
BRASILIA;-20922592,82;-45635532,42
BRASILIA;-20942043,87;-45677081,2
BRASILIA;-20961494,91;-45718629,98
BRASILIA;-20980945,96;-45760178,76
BRASILIA;-21000397,01;-45801727,54
BRASILIA;-21019848,06;-45843276,32
BRASILIA;-21039299,11;-45884825,1
BRASILIA;-21058750,15;-45926373,88
BRASILIA;-21078201,2;-45967922,66
BRASILIA;latitude;longitude
BRASILIA;-21097652,25;-46009471,44
BRASILIA;-21117103,3;-46051020,23
BRASILIA;-21136554,35;-46092569,01
BRASILIA;-21156005,39;-46134117,79
BRASILIA;-21175456,44;-46175666,57
BRASILIA;-21194907,49;-46217215,35
BRASILIA;-21214358,54;-46258764,13
BRASILIA;-21233809,59;-46300312,91
BRASILIA;-21253260,64;-46341861,69
BRASILIA;-21272711,68;-46383410,47
BRASILIA;-21292162,73;-46424959,25
BRASILIA;-21311613,78;-46466508,03
BRASILIA;-21331064,83;-46508056,81
BRASILIA;-21350515,88;-46549605,59
BRASILIA;-21369966,92;-46591154,37
BRASILIA;-21389417,97;-46632703,15
BRASILIA;-21408869,02;-46674251,93
BRASILIA;-21428320,07;-46715800,71
BRASILIA;-21447771,12;-46757349,49
BRASILIA;-21467222,16;-46798898,27
BRASILIA;-21486673,21;-46840447,05
BRASILIA;latitude;longitude
BRASILIA;-21506124,26;-46881995,84
BRASILIA;-21525575,31;-46923544,62
BRASILIA;-21545026,36;-46965093,4
BRASILIA;-21564477,4;-47006642,18
BRASILIA;-21583928,45;-47048190,96
BRASILIA;-21603379,5;-47089739,74
BRASILIA;-21622830,55;-47131288,52
BRASILIA;-21642281,6;-47172837,3
BRASILIA;-21661732,64;-47214386,08
BRASILIA;-21681183,69;-47255934,86
BRASILIA;-21700634,74;-47297483,64
BRASILIA;-21720085,79;-47339032,42
BRASILIA;-21739536,84;-47380581,2
BRASILIA;-21758987,88;-47422129,98
BRASILIA;-21778438,93;-47463678,76
BRASILIA;-21797889,98;-47505227,54
BRASILIA;-21817341,03;-47546776,32
BRASILIA;-21836792,08;-47588325,1
BRASILIA;-21856243,12;-47629873,88
BRASILIA;-21875694,17;-47671422,67
BRASILIA;-21895145,22;-47712971,45
BRASILIA;latitude;longitude
BRASILIA;-21914596,27;-47754520,23
BRASILIA;-21934047,32;-47796069,01
BRASILIA;-21953498,36;-47837617,79
BRASILIA;-21972949,41;-47879166,57
BRASILIA;-21992400,46;-47920715,35
BRASILIA;-22011851,51;-47962264,13
BRASILIA;-22031302,56;-48003812,91
BRASILIA;-22050753,61;-48045361,69
BRASILIA;-22070204,65;-48086910,47
BRASILIA;-22089655,7;-48128459,25
BRASILIA;-22109106,75;-48170008,03
BRASILIA;-22128557,8;-48211556,81
BRASILIA;-22148008,85;-48253105,59
BRASILIA;-22167459,89;-48294654,37
BRASILIA;-22186910,94;-48336203,15
BRASILIA;-22206361,99;-48377751,93
BRASILIA;-22225813,04;-48419300,71
BRASILIA;-22245264,09;-48460849,5
BRASILIA;-22264715,13;-48502398,28
BRASILIA;-22284166,18;-48543947,06
BRASILIA;-22303617,23;-48585495,84
BRASILIA;latitude;longitude
BRASILIA;-22323068,28;-48627044,62
BRASILIA;-22342519,33;-48668593,4
BRASILIA;-22361970,37;-48710142,18
BRASILIA;-22381421,42;-48751690,96
BRASILIA;-22400872,47;-48793239,74
BRASILIA;-22420323,52;-48834788,52
BRASILIA;-22439774,57;-48876337,3
BRASILIA;-22459225,61;-48917886,08
BRASILIA;-22478676,66;-48959434,86
BRASILIA;-22498127,71;-49000983,64
BRASILIA;-22517578,76;-49042532,42
BRASILIA;-22537029,81;-49084081,2
BRASILIA;-22556480,85;-49125629,98
BRASILIA;-22575931,9;-49167178,76
BRASILIA;-22595382,95;-49208727,54
BRASILIA;-22614834;-49250276,33
BRASILIA;-22634285,05;-49291825,11
BRASILIA;-22653736,09;-49333373,89
BRASILIA;-22673187,14;-49374922,67
BRASILIA;-22692638,19;-49416471,45
BRASILIA;-22712089,24;-49458020,23
BRASILIA;latitude;longitude
BRASILIA;-22731540,29;-49499569,01
BRASILIA;-22750991,34;-49541117,79
BRASILIA;-22770442,38;-49582666,57
BRASILIA;-22789893,43;-49624215,35
BRASILIA;-22809344,48;-49665764,13
BRASILIA;-22828795,53;-49707312,91
BRASILIA;-22848246,58;-49748861,69
BRASILIA;-22867697,62;-49790410,47
BRASILIA;-22887148,67;-49831959,25
BRASILIA;-22906599,72;-49873508,03
BRASILIA;-22926050,77;-49915056,81
BRASILIA;-22945501,82;-49956605,59
BRASILIA;-22964952,86;-49998154,37
BRASILIA;-22984403,91;-50039703,15
BRASILIA;-23003854,96;-50081251,94
BRASILIA;-23023306,01;-50122800,72
BRASILIA;-23042757,06;-50164349,5
BRASILIA;-23062208,1;-50205898,28
BRASILIA;-23081659,15;-50247447,06
BRASILIA;-23101110,2;-50288995,84
BRASILIA;-23120561,25;-50330544,62
BRASILIA;latitude;longitude
BRASILIA;-23140012,3;-50372093,4
BRASILIA;-23159463,34;-50413642,18
BRASILIA;-23178914,39;-50455190,96
BRASILIA;-23198365,44;-50496739,74
BRASILIA;-23217816,49;-50538288,52
BRASILIA;-23237267,54;-50579837,3
BRASILIA;-23256718,58;-50621386,08
BRASILIA;-23276169,63;-50662934,86
BRASILIA;-23295620,68;-50704483,64
BRASILIA;-23315071,73;-50746032,42
BRASILIA;-23334522,78;-50787581,2
BRASILIA;-23353973,82;-50829129,98
BRASILIA;-23373424,87;-50870678,77
BRASILIA;-23392875,92;-50912227,55
BRASILIA;-23412326,97;-50953776,33
BRASILIA;-23431778,02;-50995325,11
BRASILIA;-23451229,06;-51036873,89
BRASILIA;-23470680,11;-51078422,67
BRASILIA;-23490131,16;-51119971,45
BRASILIA;-23509582,21;-51161520,23
BRASILIA;-23529033,26;-51203069,01
BRASILIA;latitude;longitude
BRASILIA;-23548484,31;-51244617,79
BRASILIA;-23567935,35;-51286166,57
BRASILIA;-23587386,4;-51327715,35
BRASILIA;-23606837,45;-51369264,13
BRASILIA;-23626288,5;-51410812,91
BRASILIA;-23645739,55;-51452361,69
BRASILIA;-23665190,59;-51493910,47
BRASILIA;-23684641,64;-51535459,25
BRASILIA;-23704092,69;-51577008,03
BRASILIA;-23723543,74;-51618556,81
BRASILIA;-23742994,79;-51660105,6
BRASILIA;-23762445,83;-51701654,38
BRASILIA;-23781896,88;-51743203,16
BRASILIA;-23801347,93;-51784751,94
BRASILIA;-23820798,98;-51826300,72
BRASILIA;-23840250,03;-51867849,5
BRASILIA;-23859701,07;-51909398,28
BRASILIA;-23879152,12;-51950947,06
BRASILIA;-23898603,17;-51992495,84
BRASILIA;-23918054,22;-52034044,62
BRASILIA;-23937505,27;-52075593,4
BRASILIA;latitude;longitude
BRASILIA;-23956956,31;-52117142,18
BRASILIA;-23976407,36;-52158690,96
BRASILIA;-23995858,41;-52200239,74
BRASILIA;-24015309,46;-52241788,52
BRASILIA;-24034760,51;-52283337,3
BRASILIA;-24054211,55;-52324886,08
BRASILIA;-24073662,6;-52366434,86
BRASILIA;-24093113,65;-52407983,64
BRASILIA;-24112564,7;-52449532,43
BRASILIA;-24132015,75;-52491081,21
BRASILIA;-24151466,79;-52532629,99
BRASILIA;-24170917,84;-52574178,77
BRASILIA;-24190368,89;-52615727,55
BRASILIA;-24209819,94;-52657276,33
BRASILIA;-24229270,99;-52698825,11
BRASILIA;-24248722,04;-52740373,89
BRASILIA;-24268173,08;-52781922,67
BRASILIA;-24287624,13;-52823471,45
BRASILIA;-24307075,18;-52865020,23
BRASILIA;-24326526,23;-52906569,01
BRASILIA;-24345977,28;-52948117,79
BRASILIA;latitude;longitude
BRASILIA;-24365428,32;-52989666,57
BRASILIA;-24384879,37;-53031215,35
BRASILIA;-24404330,42;-53072764,13
BRASILIA;-24423781,47;-53114312,91
BRASILIA;-24443232,52;-53155861,69
BRASILIA;-24462683,56;-53197410,47
BRASILIA;-24482134,61;-53238959,25
BRASILIA;-24501585,66;-53280508,04
BRASILIA;-24521036,71;-53322056,82
BRASILIA;-24540487,76;-53363605,6
BRASILIA;-24559938,8;-53405154,38
BRASILIA;-24579389,85;-53446703,16
BRASILIA;-24598840,9;-53488251,94
BRASILIA;-24618291,95;-53529800,72
BRASILIA;-24637743;-53571349,5
BRASILIA;-24657194,04;-53612898,28
BRASILIA;-24676645,09;-53654447,06
BRASILIA;-24696096,14;-53695995,84
BRASILIA;-24715547,19;-53737544,62
BRASILIA;-24734998,24;-53779093,4
